inventory_id,item_name,category,sales_date,quantity_sold,unit_price,total_sales,code
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,26/05/2025,0,480,0,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,26/05/2025,0,320,0,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,26/05/2025,0,215,0,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,26/05/2025,0,300,0,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,26/05/2025,7,315,2205,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,26/05/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,26/05/2025,0,840,0,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,26/05/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,26/05/2025,0,105,0,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,27/05/2025,0,50,0,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,27/05/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,27/05/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,27/05/2025,2,370,740,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,27/05/2025,0,315,0,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,27/05/2025,0,95,0,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,27/05/2025,4,210,840,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,27/05/2025,5,945,4725,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,27/05/2025,0,580,0,INV-009
10,Syringe 1mL (sterile),Required Items,27/05/2025,9,5,45,INV-010
11,Syringe 3mL (sterile),Required Items,27/05/2025,0,5,0,INV-011
12,Needle 23G / 25G (sterile),Required Items,27/05/2025,9,10,90,INV-012
13,IV catheter (22G / 24G),Required Items,27/05/2025,17,50,850,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,27/05/2025,20,260,5200,INV-014
15,Gauze pads (sterile packs),Required Items,27/05/2025,7,5,35,INV-015
16,Cotton balls / cotton rolls,Required Items,27/05/2025,9,125,1125,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,27/05/2025,23,190,4370,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,27/05/2025,0,375,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,27/05/2025,0,340,0,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,27/05/2025,0,480,0,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,27/05/2025,0,320,0,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,27/05/2025,0,215,0,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,27/05/2025,1,300,300,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,27/05/2025,1,315,315,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,27/05/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,27/05/2025,5,840,4200,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,27/05/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,27/05/2025,0,105,0,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,28/05/2025,0,50,0,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,28/05/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,28/05/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,28/05/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,28/05/2025,0,315,0,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,28/05/2025,0,95,0,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,28/05/2025,2,210,420,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,28/05/2025,0,945,0,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,28/05/2025,0,580,0,INV-009
10,Syringe 1mL (sterile),Required Items,28/05/2025,0,5,0,INV-010
11,Syringe 3mL (sterile),Required Items,28/05/2025,12,5,60,INV-011
12,Needle 23G / 25G (sterile),Required Items,28/05/2025,19,10,190,INV-012
13,IV catheter (22G / 24G),Required Items,28/05/2025,8,50,400,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,28/05/2025,0,260,0,INV-014
15,Gauze pads (sterile packs),Required Items,28/05/2025,11,5,55,INV-015
16,Cotton balls / cotton rolls,Required Items,28/05/2025,22,125,2750,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,28/05/2025,8,190,1520,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,28/05/2025,0,375,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,28/05/2025,0,340,0,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,28/05/2025,2,480,960,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,28/05/2025,5,320,1600,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,28/05/2025,6,215,1290,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,28/05/2025,5,300,1500,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,28/05/2025,0,315,0,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,28/05/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,28/05/2025,1,840,840,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,28/05/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,28/05/2025,3,105,315,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,29/05/2025,0,50,0,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,29/05/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,29/05/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,29/05/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,29/05/2025,5,315,1575,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,29/05/2025,6,95,570,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,29/05/2025,6,210,1260,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,29/05/2025,0,945,0,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,29/05/2025,7,580,4060,INV-009
10,Syringe 1mL (sterile),Required Items,29/05/2025,17,5,85,INV-010
11,Syringe 3mL (sterile),Required Items,29/05/2025,24,5,120,INV-011
12,Needle 23G / 25G (sterile),Required Items,29/05/2025,23,10,230,INV-012
13,IV catheter (22G / 24G),Required Items,29/05/2025,15,50,750,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,29/05/2025,0,260,0,INV-014
15,Gauze pads (sterile packs),Required Items,29/05/2025,20,5,100,INV-015
16,Cotton balls / cotton rolls,Required Items,29/05/2025,6,125,750,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,29/05/2025,0,190,0,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,29/05/2025,0,375,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,29/05/2025,0,340,0,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,29/05/2025,1,480,480,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,29/05/2025,0,320,0,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,29/05/2025,2,215,430,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,29/05/2025,3,300,900,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,29/05/2025,0,315,0,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,29/05/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,29/05/2025,0,840,0,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,29/05/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,29/05/2025,0,105,0,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,30/05/2025,0,50,0,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,30/05/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,30/05/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,30/05/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,30/05/2025,0,315,0,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,30/05/2025,0,95,0,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,30/05/2025,0,210,0,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,30/05/2025,6,945,5670,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,30/05/2025,7,580,4060,INV-009
10,Syringe 1mL (sterile),Required Items,30/05/2025,8,5,40,INV-010
11,Syringe 3mL (sterile),Required Items,30/05/2025,0,5,0,INV-011
12,Needle 23G / 25G (sterile),Required Items,30/05/2025,14,10,140,INV-012
13,IV catheter (22G / 24G),Required Items,30/05/2025,0,50,0,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,30/05/2025,5,260,1300,INV-014
15,Gauze pads (sterile packs),Required Items,30/05/2025,0,5,0,INV-015
16,Cotton balls / cotton rolls,Required Items,30/05/2025,0,125,0,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,30/05/2025,24,190,4560,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,30/05/2025,4,375,1500,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,30/05/2025,0,340,0,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,30/05/2025,2,480,960,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,30/05/2025,6,320,1920,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,30/05/2025,3,215,645,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,30/05/2025,0,300,0,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,30/05/2025,0,315,0,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,30/05/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,30/05/2025,0,840,0,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,30/05/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,30/05/2025,0,105,0,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,31/05/2025,0,50,0,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,31/05/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,31/05/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,31/05/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,31/05/2025,2,315,630,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,31/05/2025,5,95,475,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,31/05/2025,5,210,1050,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,31/05/2025,6,945,5670,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,31/05/2025,8,580,4640,INV-009
10,Syringe 1mL (sterile),Required Items,31/05/2025,15,5,75,INV-010
11,Syringe 3mL (sterile),Required Items,31/05/2025,0,5,0,INV-011
12,Needle 23G / 25G (sterile),Required Items,31/05/2025,4,10,40,INV-012
13,IV catheter (22G / 24G),Required Items,31/05/2025,24,50,1200,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,31/05/2025,20,260,5200,INV-014
15,Gauze pads (sterile packs),Required Items,31/05/2025,8,5,40,INV-015
16,Cotton balls / cotton rolls,Required Items,31/05/2025,15,125,1875,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,31/05/2025,20,190,3800,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,31/05/2025,0,375,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,31/05/2025,6,340,2040,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,31/05/2025,0,480,0,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,31/05/2025,0,320,0,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,31/05/2025,6,215,1290,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,31/05/2025,0,300,0,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,31/05/2025,0,315,0,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,31/05/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,31/05/2025,4,840,3360,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,31/05/2025,2,680,1360,INV-027
28,Drontal,Preventive Care Supplies,31/05/2025,0,105,0,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,01/06/2025,0,50,0,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,01/06/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,01/06/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,01/06/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,01/06/2025,0,315,0,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,01/06/2025,0,95,0,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,01/06/2025,2,215,430,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,01/06/2025,0,965,0,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,01/06/2025,0,590,0,INV-009
10,Syringe 1mL (sterile),Required Items,01/06/2025,9,5,45,INV-010
11,Syringe 3mL (sterile),Required Items,01/06/2025,22,5,110,INV-011
12,Needle 23G / 25G (sterile),Required Items,01/06/2025,0,10,0,INV-012
13,IV catheter (22G / 24G),Required Items,01/06/2025,0,50,0,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,01/06/2025,0,260,0,INV-014
15,Gauze pads (sterile packs),Required Items,01/06/2025,0,5,0,INV-015
16,Cotton balls / cotton rolls,Required Items,01/06/2025,17,125,2125,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,01/06/2025,17,190,3230,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,01/06/2025,0,370,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,01/06/2025,2,335,670,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,01/06/2025,0,470,0,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,01/06/2025,1,315,315,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,01/06/2025,0,210,0,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,01/06/2025,0,295,0,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,01/06/2025,0,315,0,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,01/06/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,01/06/2025,0,840,0,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,01/06/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,01/06/2025,0,105,0,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,02/06/2025,1,50,50,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,02/06/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,02/06/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,02/06/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,02/06/2025,0,315,0,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,02/06/2025,0,95,0,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,02/06/2025,0,215,0,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,02/06/2025,0,965,0,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,02/06/2025,0,590,0,INV-009
10,Syringe 1mL (sterile),Required Items,02/06/2025,10,5,50,INV-010
11,Syringe 3mL (sterile),Required Items,02/06/2025,16,5,80,INV-011
12,Needle 23G / 25G (sterile),Required Items,02/06/2025,0,10,0,INV-012
13,IV catheter (22G / 24G),Required Items,02/06/2025,5,50,250,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,02/06/2025,6,260,1560,INV-014
15,Gauze pads (sterile packs),Required Items,02/06/2025,0,5,0,INV-015
16,Cotton balls / cotton rolls,Required Items,02/06/2025,11,125,1375,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,02/06/2025,9,190,1710,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,02/06/2025,0,370,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,02/06/2025,0,335,0,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,02/06/2025,3,470,1410,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,02/06/2025,2,315,630,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,02/06/2025,0,210,0,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,02/06/2025,0,295,0,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,02/06/2025,2,315,630,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,02/06/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,02/06/2025,0,840,0,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,02/06/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,02/06/2025,3,105,315,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,03/06/2025,0,50,0,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,03/06/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,03/06/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,03/06/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,03/06/2025,0,315,0,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,03/06/2025,4,95,380,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,03/06/2025,0,215,0,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,03/06/2025,0,965,0,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,03/06/2025,1,590,590,INV-009
10,Syringe 1mL (sterile),Required Items,03/06/2025,5,5,25,INV-010
11,Syringe 3mL (sterile),Required Items,03/06/2025,0,5,0,INV-011
12,Needle 23G / 25G (sterile),Required Items,03/06/2025,12,10,120,INV-012
13,IV catheter (22G / 24G),Required Items,03/06/2025,9,50,450,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,03/06/2025,0,260,0,INV-014
15,Gauze pads (sterile packs),Required Items,03/06/2025,0,5,0,INV-015
16,Cotton balls / cotton rolls,Required Items,03/06/2025,4,125,500,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,03/06/2025,0,190,0,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,03/06/2025,0,370,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,03/06/2025,0,335,0,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,03/06/2025,0,470,0,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,03/06/2025,0,315,0,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,03/06/2025,0,210,0,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,03/06/2025,0,295,0,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,03/06/2025,0,315,0,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,03/06/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,03/06/2025,0,840,0,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,03/06/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,03/06/2025,2,105,210,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,04/06/2025,0,50,0,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,04/06/2025,2,260,520,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,04/06/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,04/06/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,04/06/2025,0,315,0,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,04/06/2025,0,95,0,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,04/06/2025,0,215,0,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,04/06/2025,0,965,0,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,04/06/2025,0,590,0,INV-009
10,Syringe 1mL (sterile),Required Items,04/06/2025,5,5,25,INV-010
11,Syringe 3mL (sterile),Required Items,04/06/2025,7,5,35,INV-011
12,Needle 23G / 25G (sterile),Required Items,04/06/2025,0,10,0,INV-012
13,IV catheter (22G / 24G),Required Items,04/06/2025,11,50,550,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,04/06/2025,10,260,2600,INV-014
15,Gauze pads (sterile packs),Required Items,04/06/2025,16,5,80,INV-015
16,Cotton balls / cotton rolls,Required Items,04/06/2025,19,125,2375,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,04/06/2025,12,190,2280,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,04/06/2025,0,370,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,04/06/2025,5,335,1675,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,04/06/2025,5,470,2350,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,04/06/2025,0,315,0,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,04/06/2025,0,210,0,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,04/06/2025,0,295,0,INV-023
24,Rabigen Anti-Rabies Vaccine 1mL (Canine/Feline),Vaccines,04/06/2025,0,315,0,INV-024
25,Vanguard Plus 5-in-1 Vaccine for Dogs 1 Dose,Vaccines,04/06/2025,0,680,0,INV-025
26,Vanguard Plus 6-in-1 Vaccine for Dogs 1 Dose,Vaccines,04/06/2025,0,840,0,INV-026
27,Felocell 4-in-1 Vaccine for Cats 1 Dose,Vaccines,04/06/2025,0,680,0,INV-027
28,Drontal,Preventive Care Supplies,04/06/2025,0,105,0,INV-028
1,Nobivac DHPPi (MSD) â€“ canine core combo vaccine,Vaccines,05/06/2025,2,50,100,INV-001
2,Nobivac Rabies (MSD) â€“ rabies vaccine,Vaccines,05/06/2025,0,260,0,INV-002
3,Nobivac L4 (MSD) â€“ leptospirosis vaccine,Vaccines,05/06/2025,0,315,0,INV-003
4,Nobivac KC (MSD) â€“ kennel cough (intranasal),Vaccines,05/06/2025,0,370,0,INV-004
5,Nobivac Tricat Trio (MSD) â€“ feline core vaccine,Vaccines,05/06/2025,0,315,0,INV-005
6,Synulox palatable tablets (Zoetis) â€“ amoxicillin/clavulanic acid,Medicines,05/06/2025,2,95,190,INV-006
7,Cerenia 16 mg tablets (maropitant),Medicines,05/06/2025,0,215,0,INV-007
8,Metacam 1.5 mg/ml oral suspension (meloxicam),Medicines,05/06/2025,0,965,0,INV-008
9,Zoletil (Virbac) â€“ injectable anesthetic,Medicines,05/06/2025,0,590,0,INV-009
10,Syringe 1mL (sterile),Required Items,05/06/2025,8,5,40,INV-010
11,Syringe 3mL (sterile),Required Items,05/06/2025,3,5,15,INV-011
12,Needle 23G / 25G (sterile),Required Items,05/06/2025,23,10,230,INV-012
13,IV catheter (22G / 24G),Required Items,05/06/2025,21,50,1050,INV-013
14,"Disposable gloves (box, 100 pcs)",Required Items,05/06/2025,9,260,2340,INV-014
15,Gauze pads (sterile packs),Required Items,05/06/2025,0,5,0,INV-015
16,Cotton balls / cotton rolls,Required Items,05/06/2025,12,125,1500,INV-016
17,70% alcohol (500 mL â€“ 1 L),Required Items,05/06/2025,21,190,3990,INV-017
18,VetClean Anti-Tick & Flea Dog Shampoo 250ml,Grooming Supplies,05/06/2025,0,370,0,INV-018
19,PetDerm Sensitive Skin Cat Shampoo 200ml,Grooming Supplies,05/06/2025,2,335,670,INV-019
20,FungiCare Medicated Antifungal Shampoo 250ml,Grooming Supplies,05/06/2025,0,470,0,INV-020
21,CoatSoft Pet Conditioner 200ml,Grooming Supplies,05/06/2025,0,315,0,INV-021
22,FeshPaws Grooming Cologne (Baby Powder) 100ml,Grooming Supplies,05/06/2025,4,210,840,INV-022
23,KnotFree Detangling Spray 150ml,Grooming Supplies,05/06/2025,0,295,0,INV-023
